,mix_enthalpy,config_entropy
In-Nb-Ni-Si,-0.2304622,0.0001195
In-Nb-Ni-Sn,0.0522212,0.0001195
In-Nb-Ni-Ta,0.0693533,0.0001195
In-Nb-Ni-Te,-0.0458974,0.0001195
In-Nb-Ni-Ti,-0.0258462,0.0001195
In-Nb-Ni-V,0.0906757,0.0001195
In-Nb-Ni-W,0.1926528,0.0001195
In-Nb-Ni-Y,0.014669,0.0001195
In-Nb-Ni-Zn,0.0407296,0.0001195
In-Nb-Ni-Zr,-0.0326035,0.0001195
In-Nb-Os-Pb,0.4274535,0.0001195
In-Nb-Os-Pd,0.1091872,0.0001195
In-Nb-Os-Pt,0.0524437,0.0001195
In-Nb-Os-Re,0.3089908,0.0001195
In-Nb-Os-Rh,0.128334,0.0001195
In-Nb-Os-Ru,0.2919203,0.0001195
In-Nb-Os-Sb,0.2539932,0.0001195
In-Nb-Os-Sc,0.1253028,0.0001195
In-Nb-Os-Si,-0.0240639,0.0001195
In-Nb-Os-Sn,0.26414,0.0001195
In-Nb-Os-Ta,0.2050718,0.0001195
In-Nb-Os-Te,0.2229362,0.0001195
In-Nb-Os-Ti,0.1059435,0.0001195
In-Nb-Os-V,0.2100114,0.0001195
In-Nb-Os-W,0.3557597,0.0001195
In-Nb-Os-Y,0.2339052,0.0001195
In-Nb-Os-Zn,0.258321,0.0001195
In-Nb-Os-Zr,0.1309944,0.0001195
In-Nb-Pb-Pd,-0.0385476,0.0001195
In-Nb-Pb-Pt,-0.0580652,0.0001195
In-Nb-Pb-Re,0.3532298,0.0001195
In-Nb-Pb-Rh,0.0791135,0.0001195
In-Nb-Pb-Ru,0.2874937,0.0001195
In-Nb-Pb-Sb,0.078688,0.0001195
In-Nb-Pb-Sc,0.0270376,0.0001195
In-Nb-Pb-Si,-0.0110427,0.0001195
In-Nb-Pb-Sn,0.119125,0.0001195
In-Nb-Pb-Ta,0.3019116,0.0001195
In-Nb-Pb-Te,-0.0024561,0.0001195
In-Nb-Pb-Ti,0.15645,0.0001195
In-Nb-Pb-V,0.3312712,0.0001195
In-Nb-Pb-W,0.4107881,0.0001195
In-Nb-Pb-Y,0.0315139,0.0001195
In-Nb-Pb-Zn,0.1950267,0.0001195
In-Nb-Pb-Zr,0.077124,0.0001195
In-Nb-Pd-Pt,-0.2830118,0.0001195
In-Nb-Pd-Re,0.0331654,0.0001195
In-Nb-Pd-Rh,-0.1705744,0.0001195
In-Nb-Pd-Ru,0.0081358,0.0001195
In-Nb-Pd-Sb,-0.2227839,0.0001195
In-Nb-Pd-Sc,-0.3105439,0.0001195
In-Nb-Pd-Si,-0.3676927,0.0001195
In-Nb-Pd-Sn,-0.2042834,0.0001195
In-Nb-Pd-Ta,-0.1128977,0.0001195
In-Nb-Pd-Te,-0.238578,0.0001195
In-Nb-Pd-Ti,-0.2241654,0.0001195
In-Nb-Pd-V,-0.0622212,0.0001195
In-Nb-Pd-W,0.0463596,0.0001195
In-Nb-Pd-Y,-0.2625016,0.0001195
In-Nb-Pd-Zn,-0.173177,0.0001195
In-Nb-Pd-Zr,-0.2643947,0.0001195
In-Nb-Pt-Re,-0.0421308,0.0001195
In-Nb-Pt-Rh,-0.2224922,0.0001195
In-Nb-Pt-Ru,-0.0420832,0.0001195
In-Nb-Pt-Sb,-0.237417,0.0001195
In-Nb-Pt-Sc,-0.4230265,0.0001195
In-Nb-Pt-Si,-0.4417427,0.0001195
In-Nb-Pt-Sn,-0.2105837,0.0001195
In-Nb-Pt-Ta,-0.2243399,0.0001195
In-Nb-Pt-Te,-0.2703452,0.0001195
In-Nb-Pt-Ti,-0.3399425,0.0001195
In-Nb-Pt-V,-0.1724284,0.0001195
In-Nb-Pt-W,-0.0507704,0.0001195
In-Nb-Pt-Y,-0.3680577,0.0001195
In-Nb-Pt-Zn,-0.2126198,0.0001195
In-Nb-Pt-Zr,-0.3751014,0.0001195
In-Nb-Re-Rh,0.0278588,0.0001195
In-Nb-Re-Ru,0.2166118,0.0001195
In-Nb-Re-Sb,0.1616033,0.0001195
In-Nb-Re-Sc,0.0836334,0.0001195
In-Nb-Re-Si,-0.0744479,0.0001195
In-Nb-Re-Sn,0.1980309,0.0001195
In-Nb-Re-Ta,0.1307165,0.0001195
In-Nb-Re-Te,0.1608042,0.0001195
In-Nb-Re-Ti,0.0487807,0.0001195
In-Nb-Re-V,0.1406105,0.0001195
In-Nb-Re-W,0.2722559,0.0001195
In-Nb-Re-Y,0.1981808,0.0001195
In-Nb-Re-Zn,0.2024181,0.0001195
In-Nb-Re-Zr,0.0796916,0.0001195
In-Nb-Rh-Ru,0.036061,0.0001195
In-Nb-Rh-Sb,-0.1619156,0.0001195
In-Nb-Rh-Sc,-0.2640911,0.0001195
In-Nb-Rh-Si,-0.3959787,0.0001195
In-Nb-Rh-Sn,-0.1304944,0.0001195
In-Nb-Rh-Ta,-0.1071398,0.0001195
In-Nb-Rh-Te,-0.1682374,0.0001195
In-Nb-Rh-Ti,-0.2030471,0.0001195
In-Nb-Rh-V,-0.0557586,0.0001195
In-Nb-Rh-W,0.0495173,0.0001195
In-Nb-Rh-Y,-0.1932923,0.0001195
In-Nb-Rh-Zn,-0.0847842,0.0001195
In-Nb-Rh-Zr,-0.226564,0.0001195
In-Nb-Ru-Sb,0.0970742,0.0001195
In-Nb-Ru-Sc,0.0128231,0.0001195
In-Nb-Ru-Si,-0.1619449,0.0001195
In-Nb-Ru-Sn,0.1492021,0.0001195
In-Nb-Ru-Ta,0.1075087,0.0001195
In-Nb-Ru-Te,0.0513338,0.0001195
In-Nb-Ru-Ti,0.0117732,0.0001195
In-Nb-Ru-V,0.1262494,0.0001195
In-Nb-Ru-W,0.2584947,0.0001195
In-Nb-Ru-Y,0.1100099,0.0001195
In-Nb-Ru-Zn,0.1355071,0.0001195
In-Nb-Ru-Zr,0.0219742,0.0001195
In-Nb-Sb-Sc,-0.20924,0.0001195
In-Nb-Sb-Si,-0.1347143,0.0001195
In-Nb-Sb-Sn,-0.024273,0.0001195
In-Nb-Sb-Ta,0.0819835,0.0001195
In-Nb-Sb-Te,-0.0864658,0.0001195
In-Nb-Sb-Ti,-0.0829198,0.0001195
In-Nb-Sb-V,0.1060849,0.0001195
In-Nb-Sb-W,0.1998242,0.0001195
In-Nb-Sb-Y,-0.2076519,0.0001195
In-Nb-Sb-Zn,0.0344218,0.0001195
In-Nb-Sb-Zr,-0.1627795,0.0001195
In-Nb-Sc-Si,-0.3227533,0.0001195
In-Nb-Sc-Sn,-0.1329717,0.0001195
In-Nb-Sc-Ta,0.0912588,0.0001195
In-Nb-Sc-Te,-0.284284,0.0001195
In-Nb-Sc-Ti,0.0268229,0.0001195
In-Nb-Sc-V,0.1302407,0.0001195
In-Nb-Sc-W,0.1684569,0.0001195
In-Nb-Sc-Y,0.0081077,0.0001195
In-Nb-Sc-Zn,-0.0159807,0.0001195
In-Nb-Sc-Zr,-0.0245637,0.0001195
In-Nb-Si-Sn,-0.1004522,0.0001195
In-Nb-Si-Ta,-0.1682852,0.0001195
In-Nb-Si-Te,-0.2216069,0.0001195
In-Nb-Si-Ti,-0.2886182,0.0001195
In-Nb-Si-V,-0.1729056,0.0001195
In-Nb-Si-W,-0.0281684,0.0001195
In-Nb-Si-Y,-0.285367,0.0001195
In-Nb-Si-Zn,-0.06509,0.0001195
In-Nb-Si-Zr,-0.3151744,0.0001195
In-Nb-Sn-Ta,0.1026369,0.0001195
In-Nb-Sn-Te,-0.0835085,0.0001195
In-Nb-Sn-Ti,-0.0281956,0.0001195
In-Nb-Sn-V,0.137425,0.0001195
In-Nb-Sn-W,0.2893228,0.0001195
In-Nb-Sn-Y,-0.1190226,0.0001195
In-Nb-Sn-Zn,0.0780777,0.0001195
In-Nb-Sn-Zr,-0.1011888,0.0001195
In-Nb-Ta-Te,0.0520131,0.0001195
In-Nb-Ta-Ti,0.0969314,0.0001195
In-Nb-Ta-V,0.1751144,0.0001195
In-Nb-Ta-W,0.1868922,0.0001195
In-Nb-Ta-Y,0.1684256,0.0001195
In-Nb-Ta-Zn,0.136155,0.0001195
In-Nb-Ta-Zr,0.0787559,0.0001195
In-Nb-Te-Ti,-0.1143608,0.0001195
In-Nb-Te-V,0.0345771,0.0001195
In-Nb-Te-W,0.1959778,0.0001195
In-Nb-Te-Y,-0.3014802,0.0001195
In-Nb-Te-Zn,-0.0603349,0.0001195
In-Nb-Te-Zr,-0.1906378,0.0001195
In-Nb-Ti-V,0.1208993,0.0001195
In-Nb-Ti-W,0.1443363,0.0001195
In-Nb-Ti-Y,0.0876185,0.0001195
In-Nb-Ti-Zn,0.040341,0.0001195
In-Nb-Ti-Zr,0.0202519,0.0001195
In-Nb-V-W,0.2142118,0.0001195
In-Nb-V-Y,0.2070553,0.0001195
In-Nb-V-Zn,0.1553441,0.0001195
In-Nb-V-Zr,0.1233108,0.0001195
In-Nb-W-Y,0.2715912,0.0001195
In-Nb-W-Zn,0.2504572,0.0001195
In-Nb-W-Zr,0.1567428,0.0001195
In-Nb-Y-Zn,0.0253386,0.0001195
In-Nb-Y-Zr,0.0289941,0.0001195
In-Nb-Zn-Zr,0.0023274,0.0001195
In-Ni-Os-Pb,0.4498554,0.0001195
In-Ni-Os-Pd,0.2413554,0.0001195
In-Ni-Os-Pt,0.2356738,0.0001195
In-Ni-Os-Re,0.4185981,0.0001195
In-Ni-Os-Rh,0.2959713,0.0001195
In-Ni-Os-Ru,0.4109506,0.0001195
In-Ni-Os-Sb,0.3176364,0.0001195
In-Ni-Os-Sc,0.0952437,0.0001195
In-Ni-Os-Si,0.0366481,0.0001195
In-Ni-Os-Sn,0.3520376,0.0001195
In-Ni-Os-Ta,0.237989,0.0001195
In-Ni-Os-Te,0.2612862,0.0001195
In-Ni-Os-Ti,0.0909596,0.0001195
In-Ni-Os-V,0.2231936,0.0001195
In-Ni-Os-W,0.4541227,0.0001195
In-Ni-Os-Y,0.2026179,0.0001195
In-Ni-Os-Zn,0.2782497,0.0001195
In-Ni-Os-Zr,0.1314867,0.0001195
In-Ni-Pb-Pd,0.007288,0.0001195
In-Ni-Pb-Pt,0.0388323,0.0001195
In-Ni-Pb-Re,0.3765045,0.0001195
In-Ni-Pb-Rh,0.1604182,0.0001195
In-Ni-Pb-Ru,0.3201913,0.0001195
In-Ni-Pb-Sb,0.0559986,0.0001195
In-Ni-Pb-Sc,-0.0893542,0.0001195
In-Ni-Pb-Si,-0.0366634,0.0001195
In-Ni-Pb-Sn,0.12069,0.0001195
In-Ni-Pb-Ta,0.2484961,0.0001195
In-Ni-Pb-Te,-0.0504388,0.0001195
In-Ni-Pb-Ti,0.0551335,0.0001195
In-Ni-Pb-V,0.2581208,0.0001195
In-Ni-Pb-W,0.4228184,0.0001195
In-Ni-Pb-Y,-0.086106,0.0001195
In-Ni-Pb-Zn,0.1286228,0.0001195
In-Ni-Pb-Zr,-0.0087164,0.0001195
In-Ni-Pd-Pt,-0.0763479,0.0001195
In-Ni-Pd-Re,0.1662066,0.0001195
In-Ni-Pd-Rh,0.0204966,0.0001195
In-Ni-Pd-Ru,0.1505997,0.0001195
In-Ni-Pd-Sb,-0.135707,0.0001195
In-Ni-Pd-Sc,-0.3171693,0.0001195
In-Ni-Pd-Si,-0.283547,0.0001195
In-Ni-Pd-Sn,-0.092952,0.0001195
In-Ni-Pd-Ta,-0.0565467,0.0001195
In-Ni-Pd-Te,-0.1767942,0.0001195
In-Ni-Pd-Ti,-0.2157155,0.0001195
In-Ni-Pd-V,-0.0256052,0.0001195
In-Ni-Pd-W,0.1681563,0.0001195
In-Ni-Pd-Y,-0.2703551,0.0001195
In-Ni-Pd-Zn,-0.1298146,0.0001195
In-Ni-Pd-Zr,-0.2404687,0.0001195
In-Ni-Pt-Re,0.1419722,0.0001195
In-Ni-Pt-Rh,0.0196408,0.0001195
In-Ni-Pt-Ru,0.1514427,0.0001195
In-Ni-Pt-Sb,-0.0992782,0.0001195
In-Ni-Pt-Sc,-0.37859,0.0001195
In-Ni-Pt-Si,-0.3065351,0.0001195
In-Ni-Pt-Sn,-0.0481905,0.0001195
In-Ni-Pt-Ta,-0.1169271,0.0001195
In-Ni-Pt-Te,-0.1574997,0.0001195
In-Ni-Pt-Ti,-0.2804307,0.0001195
In-Ni-Pt-V,-0.0847506,0.0001195
In-Ni-Pt-W,0.1220882,0.0001195
In-Ni-Pt-Y,-0.3248493,0.0001195
In-Ni-Pt-Zn,-0.1181954,0.0001195
In-Ni-Pt-Zr,-0.3001135,0.0001195
In-Ni-Re-Rh,0.1963689,0.0001195
In-Ni-Re-Ru,0.3365148,0.0001195
In-Ni-Re-Sb,0.2261194,0.0001195
In-Ni-Re-Sc,0.0544472,0.0001195
In-Ni-Re-Si,-0.0128631,0.0001195
In-Ni-Re-Sn,0.2868014,0.0001195
In-Ni-Re-Ta,0.1645066,0.0001195
In-Ni-Re-Te,0.2000271,0.0001195
In-Ni-Re-Ti,0.0346696,0.0001195
In-Ni-Re-V,0.1546656,0.0001195
In-Ni-Re-W,0.3714918,0.0001195
In-Ni-Re-Y,0.1677665,0.0001195
In-Ni-Re-Zn,0.2232196,0.0001195
In-Ni-Re-Zr,0.0810567,0.0001195
In-Ni-Rh-Ru,0.213994,0.0001195
In-Ni-Rh-Sb,-0.0393697,0.0001195
In-Ni-Rh-Sc,-0.2352475,0.0001195
In-Ni-Rh-Si,-0.2763639,0.0001195
In-Ni-Rh-Sn,0.016306,0.0001195
In-Ni-Rh-Ta,-0.0153199,0.0001195
In-Ni-Rh-Te,-0.0709846,0.0001195
In-Ni-Rh-Ti,-0.1591282,0.0001195
In-Ni-Rh-V,0.0163264,0.0001195
In-Ni-Rh-W,0.206783,0.0001195
In-Ni-Rh-Y,-0.1656768,0.0001195
In-Ni-Rh-Zn,-0.0059527,0.0001195
In-Ni-Rh-Zr,-0.167169,0.0001195
In-Ni-Ru-Sb,0.1710131,0.0001195
In-Ni-Ru-Sc,-0.0069403,0.0001195
In-Ni-Ru-Si,-0.0909372,0.0001195
In-Ni-Ru-Sn,0.2473954,0.0001195
In-Ni-Ru-Ta,0.1507217,0.0001195
In-Ni-Ru-Te,0.0999795,0.0001195
In-Ni-Ru-Ti,0.0070851,0.0001195
In-Ni-Ru-V,0.1497274,0.0001195
In-Ni-Ru-W,0.3671534,0.0001195
In-Ni-Ru-Y,0.0890184,0.0001195
In-Ni-Ru-Zn,0.1657315,0.0001195
In-Ni-Ru-Zr,0.0327622,0.0001195
In-Ni-Sb-Sc,-0.2843904,0.0001195
In-Ni-Sb-Si,-0.1190936,0.0001195
In-Ni-Sb-Sn,0.0185332,0.0001195
In-Ni-Sb-Ta,0.0698093,0.0001195
In-Ni-Sb-Te,-0.0932071,0.0001195
In-Ni-Sb-Ti,-0.142995,0.0001195
In-Ni-Sb-V,0.0741758,0.0001195
In-Ni-Sb-W,0.2530958,0.0001195
In-Ni-Sb-Y,-0.2840305,0.0001195
In-Ni-Sb-Zn,0.0092591,0.0001195
In-Ni-Sb-Zr,-0.2073786,0.0001195
In-Ni-Sc-Si,-0.4008349,0.0001195
In-Ni-Sc-Sn,-0.1838678,0.0001195
In-Ni-Sc-Ta,-0.0146177,0.0001195
In-Ni-Sc-Te,-0.3847277,0.0001195
In-Ni-Sc-Ti,-0.1269546,0.0001195
In-Ni-Sc-V,0.0046293,0.0001195
In-Ni-Sc-W,0.1280262,0.0001195
In-Ni-Sc-Y,-0.1619732,0.0001195
In-Ni-Sc-Zn,-0.1348456,0.0001195
In-Ni-Sc-Zr,-0.1628651,0.0001195
In-Ni-Si-Sn,-0.0605772,0.0001195
In-Ni-Si-Ta,-0.1833906,0.0001195
In-Ni-Si-Te,-0.2312795,0.0001195
In-Ni-Si-Ti,-0.3516246,0.0001195
In-Ni-Si-V,-0.2077458,0.0001195
In-Ni-Si-W,0.0221721,0.0001195
In-Ni-Si-Y,-0.3646768,0.0001195
In-Ni-Si-Zn,-0.0931838,0.0001195
In-Ni-Si-Zr,-0.3627047,0.0001195
In-Ni-Sn-Ta,0.1147172,0.0001195
In-Ni-Sn-Te,-0.0659955,0.0001195
In-Ni-Sn-Ti,-0.0640165,0.0001195
In-Ni-Sn-V,0.1297703,0.0001195
In-Ni-Sn-W,0.3668488,0.0001195
In-Ni-Sn-Y,-0.1711468,0.0001195
In-Ni-Sn-Zn,0.0771695,0.0001195
In-Ni-Sn-Zr,-0.1215335,0.0001195
In-Ni-Ta-Te,0.0145457,0.0001195
In-Ni-Ta-Ti,0.0061302,0.0001195
In-Ni-Ta-V,0.1124793,0.0001195
In-Ni-Ta-W,0.2094378,0.0001195
In-Ni-Ta-Y,0.061321,0.0001195
In-Ni-Ta-Zn,0.0802664,0.0001195
In-Ni-Ta-Zr,0.0034309,0.0001195
In-Ni-Te-Ti,-0.1997292,0.0001195
In-Ni-Te-V,-0.0226252,0.0001195
In-Ni-Te-W,0.2239562,0.0001195
In-Ni-Te-Y,-0.403152,0.0001195
In-Ni-Te-Zn,-0.1107907,0.0001195
In-Ni-Te-Zr,-0.26053,0.0001195
In-Ni-Ti-V,0.0103631,0.0001195
In-Ni-Ti-W,0.1189809,0.0001195
In-Ni-Ti-Y,-0.0673871,0.0001195
In-Ni-Ti-Zn,-0.0634487,0.0001195
In-Ni-Ti-Zr,-0.1029743,0.0001195
In-Ni-V-W,0.2170225,0.0001195
In-Ni-V-Y,0.0802158,0.0001195
In-Ni-V-Zn,0.0797205,0.0001195
In-Ni-V-Zr,0.0282508,0.0001195
In-Ni-W-Y,0.2299324,0.0001195
In-Ni-W-Zn,0.2600144,0.0001195
In-Ni-W-Zr,0.1468635,0.0001195
In-Ni-Y-Zn,-0.0947545,0.0001195
In-Ni-Y-Zr,-0.1105354,0.0001195
In-Ni-Zn-Zr,-0.0859861,0.0001195
In-Os-Pb-Pd,0.2951848,0.0001195
In-Os-Pb-Pt,0.3277692,0.0001195
In-Os-Pb-Re,0.6323315,0.0001195
In-Os-Pb-Rh,0.4166196,0.0001195
In-Os-Pb-Ru,0.5723314,0.0001195
In-Os-Pb-Sb,0.4121632,0.0001195
In-Os-Pb-Sc,0.1951548,0.0001195
In-Os-Pb-Si,0.2727199,0.0001195
In-Os-Pb-Sn,0.4355937,0.0001195
In-Os-Pb-Ta,0.4871996,0.0001195
In-Os-Pb-Te,0.3213798,0.0001195
In-Os-Pb-Ti,0.2899081,0.0001195
In-Os-Pb-V,0.4804414,0.0001195
In-Os-Pb-W,0.6889103,0.0001195
In-Os-Pb-Y,0.2361151,0.0001195
In-Os-Pb-Zn,0.4491992,0.0001195
In-Os-Pb-Zr,0.2578665,0.0001195
In-Os-Pd-Pt,0.1508156,0.0001195
In-Os-Pd-Re,0.3602601,0.0001195
In-Os-Pd-Rh,0.2149246,0.0001195
In-Os-Pd-Ru,0.3409664,0.0001195
In-Os-Pd-Sb,0.1586841,0.0001195
In-Os-Pd-Sc,-0.0944337,0.0001195
In-Os-Pd-Si,-0.0359371,0.0001195
In-Os-Pd-Sn,0.1601783,0.0001195
In-Os-Pd-Ta,0.1203834,0.0001195
In-Os-Pd-Te,0.1332509,0.0001195
In-Os-Pd-Ti,-0.0427143,0.0001195
In-Os-Pd-V,0.134942,0.0001195
In-Os-Pd-W,0.3724748,0.0001195
In-Os-Pd-Y,-0.0099074,0.0001195
In-Os-Pd-Zn,0.1289884,0.0001195
In-Os-Pd-Zr,-0.0356592,0.0001195
In-Os-Pt-Re,0.3370659,0.0001195
In-Os-Pt-Rh,0.2151089,0.0001195
In-Os-Pt-Ru,0.3428495,0.0001195
In-Os-Pt-Sb,0.1961531,0.0001195
In-Os-Pt-Sc,-0.1548142,0.0001195
In-Os-Pt-Si,-0.0578851,0.0001195
In-Os-Pt-Sn,0.2059799,0.0001195
In-Os-Pt-Ta,0.0610431,0.0001195
In-Os-Pt-Te,0.1535856,0.0001195
In-Os-Pt-Ti,-0.1063894,0.0001195
In-Os-Pt-V,0.0768368,0.0001195
In-Os-Pt-W,0.3274469,0.0001195
In-Os-Pt-Y,-0.0633615,0.0001195
In-Os-Pt-Zn,0.1416477,0.0001195
In-Os-Pt-Zr,-0.0942638,0.0001195
In-Os-Re-Rh,0.3587271,0.0001195
In-Os-Re-Ru,0.4948117,0.0001195
In-Os-Re-Sb,0.4884407,0.0001195
In-Os-Re-Sc,0.245113,0.0001195
In-Os-Re-Si,0.202677,0.0001195
In-Os-Re-Sn,0.5078619,0.0001195
In-Os-Re-Ta,0.3093668,0.0001195
In-Os-Re-Te,0.4780024,0.0001195
In-Os-Re-Ti,0.1756011,0.0001195
In-Os-Re-V,0.283143,0.0001195
In-Os-Re-W,0.5437404,0.0001195
In-Os-Re-Y,0.3961443,0.0001195
In-Os-Re-Zn,0.4499528,0.0001195
In-Os-Re-Zr,0.2537964,0.0001195
In-Os-Rh-Ru,0.3726652,0.0001195
In-Os-Rh-Sb,0.2233261,0.0001195
In-Os-Rh-Sc,-0.0442073,0.0001195
In-Os-Rh-Si,-0.0604494,0.0001195
In-Os-Rh-Sn,0.2377409,0.0001195
In-Os-Rh-Ta,0.1299148,0.0001195
In-Os-Rh-Te,0.2073651,0.0001195
In-Os-Rh-Ti,-0.0178224,0.0001195
In-Os-Rh-V,0.1451783,0.0001195
In-Os-Rh-W,0.3794061,0.0001195
In-Os-Rh-Y,0.0630755,0.0001195
In-Os-Rh-Zn,0.2211549,0.0001195
In-Os-Rh-Zr,0.0059451,0.0001195
In-Os-Ru-Sb,0.4296476,0.0001195
In-Os-Ru-Sc,0.1800385,0.0001195
In-Os-Ru-Si,0.120916,0.0001195
In-Os-Ru-Sn,0.464769,0.0001195
In-Os-Ru-Ta,0.291895,0.0001195
In-Os-Ru-Te,0.3742679,0.0001195
In-Os-Ru-Ti,0.1443296,0.0001195
In-Os-Ru-V,0.2745179,0.0001195
In-Os-Ru-W,0.5357152,0.0001195
In-Os-Ru-Y,0.3137094,0.0001195
In-Os-Ru-Zn,0.3887778,0.0001195
In-Os-Ru-Zr,0.201815,0.0001195
In-Os-Sb-Sc,0.006613,0.0001195
In-Os-Sb-Si,0.1967841,0.0001195
In-Os-Sb-Sn,0.3399313,0.0001195
In-Os-Sb-Ta,0.3150072,0.0001195
In-Os-Sb-Te,0.2851058,0.0001195
In-Os-Sb-Ti,0.098274,0.0001195
In-Os-Sb-V,0.3029908,0.0001195
In-Os-Sb-W,0.525682,0.0001195
In-Os-Sb-Y,0.044685,0.0001195
In-Os-Sb-Zn,0.3363299,0.0001195
In-Os-Sb-Zr,0.0656987,0.0001195
In-Os-Sc-Si,-0.1566128,0.0001195
In-Os-Sc-Sn,0.0658748,0.0001195
In-Os-Sc-Ta,0.1589246,0.0001195
In-Os-Sc-Te,-0.0780703,0.0001195
In-Os-Sc-Ti,0.0426588,0.0001195
In-Os-Sc-V,0.1617887,0.0001195
In-Os-Sc-W,0.3289569,0.0001195
In-Os-Sc-Y,0.0950867,0.0001195
In-Os-Sc-Zn,0.1205696,0.0001195
In-Os-Sc-Zr,0.0385566,0.0001195
In-Os-Si-Sn,0.2140396,0.0001195
In-Os-Si-Ta,0.015026,0.0001195
In-Os-Si-Te,0.1002522,0.0001195
In-Os-Si-Ti,-0.1571368,0.0001195
In-Os-Si-V,-0.0257121,0.0001195
In-Os-Si-W,0.2479771,0.0001195
In-Os-Si-Y,-0.0827425,0.0001195
In-Os-Si-Zn,0.1871057,0.0001195
In-Os-Si-Zr,-0.1364086,0.0001195
In-Os-Sn-Ta,0.3186542,0.0001195
In-Os-Sn-Te,0.2710566,0.0001195
In-Os-Sn-Ti,0.1359917,0.0001195
In-Os-Sn-V,0.3173245,0.0001195
In-Os-Sn-W,0.5981742,0.0001195
In-Os-Sn-Y,0.1163079,0.0001195
In-Os-Sn-Zn,0.3629794,0.0001195
In-Os-Sn-Zr,0.1102829,0.0001195
In-Os-Ta-Te,0.2753976,0.0001195
In-Os-Ta-Ti,0.1299381,0.0001195
In-Os-Ta-V,0.2238332,0.0001195
In-Os-Ta-W,0.364563,0.0001195
In-Os-Ta-Y,0.2725754,0.0001195
In-Os-Ta-Zn,0.289876,0.0001195
In-Os-Ta-Zr,0.1590471,0.0001195
In-Os-Te-Ti,0.0571938,0.0001195
In-Os-Te-V,0.2218438,0.0001195
In-Os-Te-W,0.5121965,0.0001195
In-Os-Te-Y,-0.0587825,0.0001195
In-Os-Te-Zn,0.231934,0.0001195
In-Os-Te-Zr,0.0282012,0.0001195
In-Os-Ti-V,0.1177882,0.0001195
In-Os-Ti-W,0.2701772,0.0001195
In-Os-Ti-Y,0.1399384,0.0001195
In-Os-Ti-Zn,0.1422321,0.0001195
In-Os-Ti-Zr,0.048713,0.0001195
In-Os-V-W,0.3557649,0.0001195
In-Os-V-Y,0.2750873,0.0001195
In-Os-V-Zn,0.2729473,0.0001195
In-Os-V-Zr,0.1674841,0.0001195
In-Os-W-Y,0.4685752,0.0001195
In-Os-W-Zn,0.4970125,0.0001195
In-Os-W-Zr,0.3298681,0.0001195
In-Os-Y-Zn,0.1983728,0.0001195
In-Os-Y-Zr,0.1285984,0.0001195
In-Os-Zn-Zr,0.151503,0.0001195
In-Pb-Pd-Pt,-0.1442226,0.0001195
In-Pb-Pd-Re,0.2199699,0.0001195
In-Pb-Pd-Rh,-0.0188251,0.0001195
In-Pb-Pd-Ru,0.1520106,0.0001195
In-Pb-Pd-Sb,-0.2011503,0.0001195
In-Pb-Pd-Sc,-0.3772282,0.0001195
In-Pb-Pd-Si,-0.2074452,0.0001195
In-Pb-Pd-Sn,-0.1693659,0.0001195
In-Pb-Pd-Ta,0.0326939,0.0001195
In-Pb-Pd-Te,-0.2766706,0.0001195
In-Pb-Pd-Ti,-0.176737,0.0001195
In-Pb-Pd-V,0.0716726,0.0001195
In-Pb-Pd-W,0.2429739,0.0001195
In-Pb-Pd-Y,-0.3968279,0.0001195
In-Pb-Pd-Zn,-0.1188352,0.0001195
In-Pb-Pd-Zr,-0.2740588,0.0001195
In-Pb-Pt-Re,0.2340015,0.0001195
In-Pb-Pt-Rh,0.018585,0.0001195
In-Pb-Pt-Ru,0.1911195,0.0001195
In-Pb-Pt-Sb,-0.1264554,0.0001195
In-Pb-Pt-Sc,-0.4003829,0.0001195
In-Pb-Pt-Si,-0.1921673,0.0001195
In-Pb-Pt-Sn,-0.0863384,0.0001195
In-Pb-Pt-Ta,0.0105795,0.0001195
In-Pb-Pt-Te,-0.2191101,0.0001195
In-Pb-Pt-Ti,-0.2031863,0.0001195
In-Pb-Pt-V,0.0507932,0.0001195
In-Pb-Pt-W,0.2351718,0.0001195
In-Pb-Pt-Y,-0.4130562,0.0001195
In-Pb-Pt-Zn,-0.06895,0.0001195
In-Pb-Pt-Zr,-0.2954377,0.0001195
In-Pb-Re-Rh,0.3169512,0.0001195
In-Pb-Re-Ru,0.4978296,0.0001195
In-Pb-Re-Sb,0.3205801,0.0001195
In-Pb-Re-Sc,0.1542923,0.0001195
In-Pb-Re-Si,0.2231427,0.0001195
In-Pb-Re-Sn,0.3702915,0.0001195
In-Pb-Re-Ta,0.4136511,0.0001195
In-Pb-Re-Te,0.2600547,0.0001195
In-Pb-Re-Ti,0.2335521,0.0001195
In-Pb-Re-V,0.4118474,0.0001195
In-Pb-Re-W,0.6062134,0.0001195
In-Pb-Re-Y,0.2011976,0.0001195
In-Pb-Re-Zn,0.394103,0.0001195
In-Pb-Re-Zr,0.2073705,0.0001195
In-Pb-Rh-Ru,0.2822237,0.0001195
In-Pb-Rh-Sb,-0.037994,0.0001195
In-Pb-Rh-Sc,-0.2284874,0.0001195
In-Pb-Rh-Si,-0.1334432,0.0001195
In-Pb-Rh-Sn,0.006711,0.0001195
In-Pb-Rh-Ta,0.1407397,0.0001195
In-Pb-Rh-Te,-0.1040421,0.0001195
